'YOR204W',-0.664,0.096,0.457,0.054,-0.223,0.579,0.26
'YOR206W',0.126,0.13,0.372,-0.399,-0.586,-1.092,-1.55
'YOR208W',0.081,-0.046,0.371,-0.367,-0.497,0.001,-0.314
'YOR210W',-0.037,-0.199,0.336,0.028,-0.022,-0.362,0.565
'YOR212W',-0.005,0.006,0.044,0.021,-0.025,0.001,-0.706
'YOR226C',-0.218,-0.031,0.076,0.03,-0.129,-0.037,0.011
'YOR228C',0.041,0.852,0.8,0.625,0.581,1.12,1.175
'YOR230W',0.17,0.942,0.937,0.81,1.202,1.169,1.383
'YOR232W',0.149,0.272,0.142,0.319,0.547,0.467,-0.074
'YOR234C',0.132,0.137,-0.208,-0.177,-0.254,-1.669,-1.916
'YOR236W',-0.297,-0.12,-0.004,-0.288,-0.314,-0.012,-0.29
'YOR250C',-0.024,0.061,-0.279,-0.239,-0.512,0.718,0.443
'YOR252W',-0.079,0.016,-0.1,-0.327,-0.428,-0.352,-0.189
'YOR254C',0.061,0.057,-0.304,0.002,0.004,-1.208,-1.325
'YOR256C',0.052,0.201,-0.032,0.148,0.299,0.815,0.673
'YOR258W',-0.272,-0.004,0.105,0.089,-0.251,1.031,0.446
'YOR260W',0.338,0.345,-0.178,-0.592,-0.777,-0.801,-1.093
'YOR274W',-0.439,0.042,0.351,-0.318,0.078,1.023,0.806
'YOR276W',0.147,-0.023,-0.077,-0.215,-0.192,-0.859,-1.182
'YOR278W',-0.077,-0.267,0.034,-0.381,0.108,-0.235,0.344
'YOR280C',-0.302,-0.479,-0.088,-0.265,0.079,0.408,-0.244
'YOR282W',-0.385,-0.452,-0.38,-0.458,-0.156,-0.345,0.038
'YOR284W',-0.237,-0.289,0.015,-0.121,0.319,0.392,0.414
'YOR298W',-0.668,-0.809,-0.841,-0.11,-0.397,-1.097,-0.914
'YOR300W',-0.169,0.064,-0.002,-0.015,-0.026,-0.237,-0.24
'YOR302W',-0.243,-0.287,-0.613,-0.468,-0.83,-0.916,0.38
'YOR304W',-0.142,0.144,-0.216,-0.034,0.2,-0.259,-0.246
'YOR306C',0.001,-0.021,0.03,-0.452,-0.322,-0.312,0.616
'YOR308C',-0.592,-0.198,0.359,-0.038,0.217,0.459,0.177
'YOR322C',-0.046,-0.113,-0.172,-0.37,-0.184,-0.204,-0.438
'YOR324C',-0.233,-0.477,0.266,-0.275,-0.006,0.231,-0.136
'YOR326W',-0.154,0.016,-0.213,-0.009,0.241,-1.305,-1.1
'YOR328W',-0.173,-0.181,-0.363,-0.366,-0.424,-0.967,-0.217
'YOR330C',-0.294,-0.434,0.224,-0.296,-0.153,-0.279,-0.601
'YOR332W',-0.005,-0.071,-0.102,0.253,0.545,0.607,-0.443
'YOR346W',-0.197,-0.068,-0.166,-0.064,0.007,-0.46,-0.01
'YOR348C',-0.579,-0.512,-0.212,-0.067,-0.198,0.35,0.513
'YOR350C',-0.353,0.015,0.257,0.242,0.366,0.759,0.602
'YOR352W',-0.138,-0.13,-0.202,0.054,0.213,1.234,0.238
'YOR354C',-0.107,-0.079,-0.222,0.217,0.394,0.628,0.175
'YOR356W',-0.061,0.034,-0.159,-0.286,-0.055,-0.67,-0.391
'YOR370C',0.027,-0.009,-0.363,-0.095,-0.193,-0.634,-1.052
'YOR372C',-0.247,-0.292,-0.318,-0.293,-0.276,-0.039,-0.077
'YOR374W',0.07,0.56,0.266,1.211,1.624,2.652,2.88
'YOR376W',-0.273,-0.257,0.01,-0.265,-0.473,-0.239,-0.072
'YOR378W',-0.246,-0.018,0.098,-0.382,-0.783,0.32,-0.033
'YOR380W',-0.255,0.114,0.569,-0.037,-0.1,0.687,0.282
'YOR394W',0.21,0.489,0.358,0.29,0.526,0.488,0.47
'YPL002C',0.117,-0.06,-0.018,0.097,0.123,-0.09,-0.29
'YPL004C',0.288,0.473,0.166,0.704,1.085,1.956,1.669
'YPL006W',-0.068,0.006,-0.31,-0.137,-0.186,-0.467,0.059
'YPL008W',-0.139,0.02,-0.315,-0.204,-0.148,-0.509,-0.271
'YPL010W',0.025,0.064,-0.108,0.227,0.355,-0.032,-0.402
'YPL024W',-0.23,-0.337,-0.603,-0.202,-0.294,-0.666,0.464
'YPL026C',0.029,0.319,-0.584,-0.103,0.219,0.151,0.378
'YPL028W',0.198,0.615,0.634,0.253,0.35,-0.732,-0.683
'YPL030W',-0.13,-0.186,-0.276,-0.617,-0.724,-1.278,-1.163
'YPL032C',0.235,-0.205,-0.11,-0.506,-0.389,-1.001,-1.259
'YPL034W',0.129,-0.186,0.128,-0.239,0.038,-1.089,-0.99
'YPL048W',-0.03,-0.044,0.32,-0.311,0.243,-0.009,-0.802
'YPL050C',0.016,-0.079,0.104,-0.222,-0.015,-0.358,-0.65
'YPL052W',-0.025,-0.158,-0.157,-0.305,-0.418,0.128,-0.208
'YPL054W',-0.411,-0.51,-0.049,-0.149,-0.071,0.839,2.322
'YPL056C',-0.613,-0.5,-0.448,-0.348,-0.207,0.335,-0.235
'YPL058C',-0.175,-0.244,-0.348,0.086,0.26,-0.786,-0.442
'YPL072W',-0.515,-0.383,0.14,0.386,0.133,0.533,0.29
'YPL074W',-0.155,-0.148,-0.375,-0.199,-0.122,-0.533,-0.204
'YPL076W',-0.201,0.225,0.46,-0.003,0.306,0.603,0.593
'YPL078C',0.13,0.007,0.206,0.412,1.296,1.375,1.793
'YPL080C',-0.553,-0.621,-0.044,-0.428,-0.334,-1.062,-1.32
'YPL082C',-0.048,-0.027,-0.202,-0.069,-0.04,-0.638,-0.398
'YPL096W',-0.454,0.311,0.31,0.024,0.174,0.793,0.35
'YPL098C',-0.05,-0.049,-0.059,-0.062,0.282,0.351,-0.119
'YPL100W',-0.379,-0.423,-0.459,-0.137,-0.11,0.647,0.291
'YPL102C',-0.321,-0.229,-0.466,-0.207,-0.531,-0.151,-0.206
'YPL104W',-0.348,-0.224,0.14,0.183,0.375,0.773,0.307
'YPL106C',0.357,0.183,-0.015,-0.088,-0.133,-0.282,-0.289
'YPL120W',0.064,-0.019,0.317,0.331,0.435,0.977,0.621
'YPL122C',-0.146,-0.02,-0.011,-0.098,-0.188,0.279,-0.181
'YPL124W',-0.23,-0.501,-0.05,-0.001,0.032,0.556,0.207
'YPL126W',0.179,0.194,-0.25,-0.766,-1.08,-1.456,-1.769
'YPL128C',-0.273,-0.035,0.222,-0.21,-0.504,0.361,0.104
'YPL130W',-0.433,-1.044,-1.028,-0.466,-1.067,0.729,0.052
'YPL144W',-0.119,-0.329,-0.59,-0.068,0.014,-0.413,-0.24
'YPL146C',0.208,0.007,0.164,-0.197,-0.303,-0.372,-0.545
'YPL148C',0.072,-0.089,-0.113,-0.097,-0.073,-0.452,-0.257
'YPL150W',-0.14,0.001,0.121,0.681,0.737,1.013,1.28
'YPL152W',0.08,0.194,0.081,-0.003,0.017,0.599,0.358
'YPL154C',0.288,0.683,1.189,1.485,1.817,2.1,1.931
'YPL168W',0.168,0.241,0.262,0.046,0.266,-0.518,-0.443
'YPL170W',0.07,-0.133,-0.342,0.12,0.379,0.479,0.364
'YPL172C',0.027,0.009,-0.051,-0.106,-0.216,0.366,0.097
'YPL174C',-0.099,-0.159,0.118,0.003,0.016,0.467,0.455
'YPL176C',0.075,0.013,0.3,0.198,0.295,0.327,0.498
'YPL178W',0.177,0.137,-0.013,0.19,0.437,0.549,-0.058
'YPL192C',0.076,0.254,-0.05,0.024,-0.028,-0.105,-0.107
'YPL194W',0.065,-0.177,0.184,-0.049,-0.18,0.303,0.116
'YPL196W',-0.073,-0.066,0.11,0.397,0.576,1.829,1.068
'YPL198W',0.136,-0.19,-0.058,-0.466,-0.383,-1.761,-1.912
'YPL200W',-0.233,-0.458,-0.253,0.15,-0.372,-0.365,0.029
'YPL202C',0.034,0.167,0.07,-0.316,-0.076,-0.452,-0.329
'YPL216W',-0.205,-0.328,-0.219,-0.148,-0.121,-0.547,-0.584
'YPL218W',-0.159,-0.22,0.186,0.381,0.351,-0.545,-0.956
'YPL220W',0.082,0.039,0.304,-0.21,0.198,-1.55,-2.396
'YPL222W',-0.175,-0.093,-0.18,-0.213,-0.119,-0.28,0.33
'YPL224C',-0.065,-0.007,0.053,-0.336,0.103,0.079,0.147
'YPL226W',0.105,0.122,-0.185,-0.663,-0.947,-1.863,-1.995
'YPL240C',0.093,0.079,-0.498,0.091,0.549,1.076,1.171
'YPL242C',-0.128,-0.112,-0.47,-0.305,-0.228,-0.933,-0.652
'YPL244C',-0.355,-0.171,-0.261,-0.572,-0.368,-1.286,-1.422
'YPL246C',-0.276,-0.113,-0.023,-0.132,0.075,-0.701,-1.107
'YPL248C',-0.145,0.014,-0.325,-0.267,-0.292,-0.695,-0.392
'YPL250C',-0.317,-0.243,-0.578,-0.187,-0.068,-0.035,0.163
'YPL264C',-0.218,-0.298,-0.131,0.254,-0.09,0.423,0.537
'YPL266W',-0.228,-0.174,-0.142,-0.437,-0.33,-1.322,-0.175
'YPL268W',-0.315,-0.331,-0.446,-0.109,-0.037,-0.092,0.533
'YPL270W',-0.546,-0.738,-0.466,0.105,0.212,-0.346,0.531
'YPL272C',-0.212,-0.154,-0.551,-0.403,-0.335,-0.423,0.189
'YPL274W',-0.189,0.056,-0.412,-0.377,-0.445,-0.32,0.242
'YPR005C',-0.339,-0.426,-0.43,-0.147,-0.125,0.572,0.405
'YPR007C',-0.267,-0.04,-0.132,-0.31,-0.312,-0.236,-0.046
'YPR009W',-0.215,-0.118,-0.536,-0.581,-0.496,-1.327,-1.268
'YPR011C',-0.132,0.064,-0.228,-0.115,-0.046,-0.23,0.063
'YPR013C',-0.193,-0.127,-0.368,-0.325,-0.294,-0.22,-0.206
'YPR015C',-0.322,-0.26,-0.35,-0.229,-0.256,0.289,0.093
'YPR029C',-0.218,-0.085,-0.628,-0.383,-0.398,-0.725,-0.024
'YPR031W',-0.329,0.042,-0.253,-0.324,-0.334,-0.662,-0.124
'YPR033C',-0.037,0.093,-0.473,-0.497,-0.396,-1.271,-1.379
'YPR035W',-0.153,0.32,-0.137,0.075,0.723,-1.126,0.096
'YPR037C',-0.126,0.157,-0.156,-0.065,0.242,-0.131,-0.299
'YPR039W',-0.187,-0.151,-0.303,-0.187,0.014,-0.284,-0.172
'YPR053C',0.148,-0.108,0.184,0.029,0.326,-0.05,-0.512
'YPR055W',0.19,0.186,0.089,0.266,0.306,0.162,0.454
'YPR057W',0.087,0.054,0.183,-0.028,0.04,0.245,0.522
'YPR059C',0.036,-0.043,0.121,-0.081,-0.158,-0.352,-0.309
'YPR061C',0.148,0.028,0.233,0.28,0.031,0.471,0.577
'YPR063C',-0.013,-0.027,0.134,0.112,0.191,-0.114,-0.107
'YPR077C',-0.378,-0.231,-0.222,-0.089,-0.147,0.457,0.17
'YPR079W',-0.161,-0.047,0.406,0.129,0.335,0.845,0.813
'YPR081C',-0.156,-0.297,0.043,-0.116,0.164,0.189,0.321
'YPR083W',-0.092,-0.226,0.233,-0.121,-0.03,-0.031,0.287
'YPR085C',-0.208,-0.336,-0.432,-0.483,-0.373,-0.474,-0.657
'YPR087W',-0.353,-0.175,0.083,-0.49,0.008,-0.063,-0.714
'YPR101W',-0.119,-0.317,-0.218,-0.325,-0.107,0.298,-0.063
'YPR103W',0.055,-0.003,-0.239,-0.321,0.031,0.036,-0.702
'YPR105C',-0.274,-0.222,-0.352,-0.173,0.083,-0.325,-0.635
'YPR107C',-0.155,-0.015,0.036,-0.14,-0.001,0.262,-0.203
'YPR109W',-0.145,-0.074,-0.177,-0.171,0.025,0.636,0.342
'YPR111W',-0.034,0.371,0.424,-0.013,0.049,0.165,0.462
'YPR125W',0.069,-0.021,-0.41,-0.255,-0.311,-0.991,-1.175
'YPR127W',0.059,0.016,0.212,0.024,0.291,0.529,0.547
'YPR129W',0.166,0.027,-0.013,-0.049,-0.114,-0.017,-0.481
'YPR131C',0.103,-0.151,-0.26,0.006,-0.095,-0.447,0.369
'YPR133C',0.009,-0.014,-0.007,-0.106,0.12,0.009,-0.521
'YPR135W',-0.277,-0.118,-0.297,-0.27,-0.14,-0.594,-0.339
'YPR149W',0.21,0.207,0.305,0.998,1.171,2.113,2.677
'YPR151C',-0.233,-0.196,-0.106,0.151,0.318,1.176,1.123
'YPR153W',-0.137,-0.217,-0.062,0.036,-0.161,0.292,0.391
'YPR155C',-0.188,-0.195,-0.233,0.172,0.298,1.211,0.809
'YPR157W',-0.317,-0.018,1.172,0.406,0.749,0.64,0.323
'YPR159W',0.215,0.303,0.691,0.723,0.532,-0.455,-0.336
'YPR173C',0.053,-0.031,-0.189,0.147,0.298,0.187,-0.486
'YPR175W',-0.022,-0.085,-0.062,0.143,0.374,-0.265,-0.532
'YPR177C',-0.152,-0.107,-0.098,0.134,0.072,0.319,0.565
'YPR179C',0.014,-0.177,-0.269,-0.033,-0.049,0.101,-0.028
'YPR181C',0.024,-0.002,0.044,0.216,0.027,0.006,-0.399
'YPR183W',-0.136,0.271,0.557,0.175,0.76,1.344,0.138
'YPR197C',0.093,0.023,0.206,0.332,0.272,-0.5,0.144
'YPR199C',0.021,0.275,-0.233,-0.031,0.017,0.869,0.156
'YPR201W',-0.384,-0.327,0.343,0.071,-0.267,0.704,0.561
'YPR203W',0.108,0.115,-0.194,0.021,-0.15,-0.577,0.096
'EMPTY',0.119,0.424,-0.185,-0.034,-0.354,-0.361,-0.063
'EMPTY',0.094,0.06,-0.188,-0.112,-0.185,-0.312,-0.06
'EMPTY',NaN,0.878,NaN,NaN,NaN,NaN,1.402
'EMPTY',NaN,0.232,NaN,NaN,NaN,NaN,6.794
'EMPTY',NaN,-0.368,NaN,NaN,NaN,NaN,NaN
'EMPTY',NaN,0.252,NaN,NaN,NaN,NaN,NaN
'EMPTY',0.846,0.279,NaN,-2.585,NaN,NaN,NaN
'EMPTY',NaN,-0.039,NaN,NaN,-0.396,2.184,NaN
'NORF 13',-0.164,-0.309,-0.201,-0.171,0.046,0.027,-0.333
'NORF 15',-0.281,-0.133,-0.16,0.006,-0.17,-0.648,-0.245
'NORF 17',-0.119,-0.282,-0.39,-0.181,-0.22,-1.577,-1.633
'NORF 19',-0.066,-0.167,-0.173,0.091,-0.027,-0.902,-0.046
'NORF 21',0.003,-0.206,0.114,0.167,0.497,-0.213,-0.418
'NORF 23',-0.289,-0.277,-0.375,-0.214,-0.257,-1.151,-0.584
'NORF 37',-0.071,-0.184,-0.209,-0.172,-0.283,-0.723,-0.785
'NORF 39',0.083,0.108,0.258,0.391,0.635,0.251,-0.192
'NORF 41',0.081,0.07,0.089,0.109,0.319,-0.989,-1.408
'NORF 43',-0.263,-0.218,0.146,-0.029,0.104,-0.829,0.007
'NORF 45',-0.506,0.001,-0.367,0.047,-0.006,-0.004,0.128
'NORF 47',-0.272,-0.178,-0.412,0.195,0.274,0.474,1.306
'NORF 61',-0.132,-0.288,-0.183,-0.211,0.164,-0.3,-0.339
'NORF 63',-0.153,-0.21,-0.216,-0.038,-0.131,-0.521,-0.261
'NORF 65',-0.162,-0.009,-0.105,0.058,0.094,-0.53,0.125
'NORF 67',-0.102,-0.068,-0.042,-0.109,0.106,-0.832,-0.05
'NORF 69',-0.122,-0.082,-0.29,-0.266,-0.509,-0.672,-0.038
'NORF 71',-0.253,-0.105,-0.163,-0.083,-0.4,-0.589,-0.164
'NORF 85',0.058,0.074,0.252,0.113,0.46,0.661,0.057
'NORF 87',-0.005,0.233,0.459,0.6,0.891,0.346,1.31
'NORF 89',0,0.01,-0.01,-0.025,0.18,0.043,0.082
'NORF 91',-0.048,-0.142,-0.205,-0.075,-0.043,-0.299,-0.379
'NORF 93',-0.014,0.246,-0.086,-0.063,0.158,-0.277,-0.284
'NORF 95',0.037,0.051,-0.035,0.473,0.792,0.65,1.372
'YDL180W',-0.172,0.105,-0.219,-0.044,-0.001,-0.184,0.703
'YDL184C',0.233,0.441,0.48,0.499,0.553,-0.568,-0.929
'YDR215C',-0.502,-0.495,-0.33,-0.151,-0.095,-0.082,-0.308
'YDR258C',-0.226,-0.018,-0.363,0.836,1.281,2.321,2.869
'YHR098C',0.086,0.157,0.058,0.039,-0.073,-1.004,-0.751
'YIL155C',-0.459,-0.049,0.227,0.229,0.007,1.264,0.997
'EMPTY',1.098,0.337,-0.732,-0.087,-1.477,-2.944,-0.537
'EMPTY',0.103,0.515,-0.747,-0.132,-1.907,-2.482,0.156
'EMPTY',0.417,0.23,-0.27,0.166,-2.305,-1.751,1.359
'EMPTY',0.564,-1.677,-0.33,0.266,-1.706,-1.939,0.28
'EMPTY',1.009,0.056,-0.308,-0.031,-0.774,-2.07,0.034
'EMPTY',NaN,0.622,NaN,NaN,-1.07,NaN,NaN
'EMPTY',NaN,-0.335,NaN,0.456,-1.415,NaN,NaN
'GENOMIC 0.25X',0.051,0.074,-0.056,0.061,0.277,-0.312,-0.002
'GENOMIC 0.5X',0.037,0.078,-0.144,0.055,0.233,-0.606,0.236
'GENOMIC 0.25X',0.096,0.212,0.17,0.093,0.358,-0.116,0.285
'GENOMIC 1X',0.248,0.542,0.211,0.246,0.527,-0.15,0.24
'GENOMIC 0.5X',0.225,0.392,0.095,0.181,0.459,-0.385,0.295
'GENOMIC 0.25X',0.199,0.406,0.242,0.177,0.335,-0.272,0.272
'EMPTY',NaN,NaN,NaN,1.6,1.482,NaN,NaN
'PNCA',-2.883,-2.712,0.304,0.12,0.2,0.61,NaN
'LAMBDA',-0.913,-0.754,-2.322,0.279,0.573,0.054,0.61
'POLY DA',0.264,0.547,0.285,0.444,-0.527,0.008,0.581
'SS DNA',-0.237,0.081,0.008,0.134,0.698,-0.06,0.393
'EMPTY',NaN,NaN,NaN,0.326,1.922,0.39,-0.678
'EMPTY',NaN,NaN,NaN,0.739,1.918,2.202,-1
'EMPTY',NaN,NaN,0.971,0.025,0.41,NaN,-1.926
'EMPTY',NaN,NaN,NaN,NaN,NaN,NaN,NaN
'EMPTY',0.147,0.224,-0.218,-0.018,0.089,NaN,-0.31
'YAL066W',-0.764,-0.215,-0.239,-0.234,-0.382,0.214,0.426
'YAR002AC',0.136,0.351,0.158,0.359,0.054,-0.096,0.021
'YAR003W',0.038,-0.033,0.236,-0.054,0.186,0.419,0.698
'EMPTY',NaN,0.712,NaN,0.21,0.701,-1.263,-0.16
'EMPTY',NaN,0.283,0.352,0.125,1.185,-1.054,0.374
'EMPTY',NaN,NaN,0.335,0.198,1.743,-0.194,0.189
'EMPTY',0.943,NaN,-0.066,0.095,NaN,-0.187,0.144
'EMPTY',NaN,NaN,2,0.06,NaN,-0.158,0.452
'EMPTY',0.459,NaN,-0.565,0.332,NaN,-0.898,0.426
'EMPTY',0.817,NaN,0.018,0.03,0.491,-0.29,-0.277
'EMPTY',1.069,NaN,NaN,NaN,0.393,NaN,NaN
'YAL015C',-0.079,-0.273,-0.176,-0.068,0.324,1.062,0.534
'YAL017W',-0.059,0.047,-0.301,0.551,0.734,0.895,1.942
'YAL019W',0.017,0.007,-0.133,-0.341,-0.325,-0.99,-0.351
'YAL021C',0.187,0.259,-0.093,-0.147,-0.028,-0.08,0.273
'YAL023C',0.189,0.224,0.026,-0.139,0.289,-1.346,-0.766
'YAL025C',0.352,-0.108,-0.101,-0.665,-0.574,-2.137,-1.846
'YAL037W',-0.745,-0.442,-0.142,-0.224,-1.238,0.208,0.822
'YAL039C',-0.095,-0.108,-0.019,-0.261,0.292,-0.046,-0.109
'YAL041W',0.182,-0.058,-0.035,-0.477,-0.19,-0.736,-0.116
'YAL043C',0.089,-0.043,-0.696,-1.05,-0.482,-1.111,0.004
'YAL045C',-0.407,-0.444,-0.226,-0.314,0.524,0.088,0.382
'YAL047C',-0.156,-0.245,-0.049,-0.554,-0.041,-0.059,0.7
'YAL064W',-0.451,-0.145,-0.21,-0.26,-0.058,-0.639,0.694
'GENOMIC 1X',0.366,0.115,0.054,-0.003,0.228,0.145,0.457
'GENOMIC 0.5X',0.267,0.213,0.03,-0.05,0.289,0.26,0.452
'GENOMIC 0.25X',0.222,0.223,-0.002,0.139,0.313,0.095,0.51
'YAR008W',-0.241,-0.672,-0.728,-0.665,-0.405,-0.502,-0.734
'YAR010C',0.1,0.421,-0.008,0.193,0.232,-0.554,-0.182
'YAR037W',-0.207,-0.087,-0.161,0.116,0.155,0.239,0.234
'YAR042W',-1.003,-0.142,-0.11,-0.022,0.512,0.544,0.236
'YAR044W',0.04,0.383,0.115,0.545,0.836,0.472,0.629
'YAR050W',0.075,0.188,0.064,0.249,0.183,-0.288,0.778
'YAR053W',-0.366,-0.401,-0.239,0.05,0.113,-0.104,0.13
'YAR061W',-0.632,-0.332,-0.341,-0.063,-0.445,0.009,0.738
'YBL005W-A',0.154,0.434,-0.043,0.171,0.285,-0.582,-0.203
'YBL006C',-0.167,-0.274,0.206,0.081,0.581,0.243,0.267
'YBL008W',-0.013,0.039,0.022,-0.002,0.025,-0.215,0.047
'YBL010C',-2.174,-0.926,0.29,-0.438,-0.174,0.571,0.626
'YBL012C',0.134,0.244,-0.255,-0.006,0.235,-0.178,0.178
'YBL014C',0.122,0.09,-0.015,-0.475,-0.314,0.313,-0.013
'YBL028C',0.302,0.279,0.629,-0.134,-0.303,-0.369,-0.742
'YBL030C',0.646,0.526,0.826,0.602,1.092,0.885,2.197
'YBL032W',0.11,0.104,0.038,0.201,0.377,-0.111,0.42
'YBL034C',-0.126,-0.107,-0.398,-0.153,0.226,-0.296,-0.044
'YBL036C',-0.154,-0.201,0.447,-0.055,0.099,0.666,0.499
'YBL038W',0.111,0.087,0.057,0.543,0.914,1.826,1.692
'YBL052C',0.01,0.07,-0.027,0.012,-0.024,-0.373,-0.328
'YBL054W',0.306,-0.005,-0.281,-1.393,-1.476,-0.816,-1.121
'YBL056W',0.073,0.344,0.479,0.296,0.429,0.602,0.529
'YBL058W',-0.274,0.045,0.345,-0.009,0.245,1.143,1.293
'YBL060W',-0.256,-0.027,0.12,-0.023,-0.807,0.465,0.662
'YBL062W',0.09,0.096,0.194,-0.268,0.127,0.241,0.126
'YBL076C',0.329,0.404,0.074,-0.026,-0.217,-1.726,-1.521
'YBL078C',-0.322,-0.026,0.026,0.55,1.107,2.646,2.582
'YBL080C',-0.809,-0.436,0.154,0.022,0.226,0.681,0.976
'YBL082C',-0.269,0.121,0.644,-0.251,0.078,0.58,0.576
'YBL084C',-0.101,-0.244,-0.847,-0.733,-0.67,-0.059,0.643
'YBL086C',-0.398,-0.611,-0.087,0.032,-0.068,1.729,1.444
'YBL100C',0.187,0.295,0.333,0.804,1.204,1.359,2.813
'YBL101W-A',0.308,0.572,0.155,0.095,-0.109,-0.676,0.007
'YBL102W',0.219,0.346,0.263,0.274,0.584,1.176,1.177
'YBL104C',0.044,0.361,-0.103,-0.433,-0.134,-0.686,0.055
'YBL106C',0.129,0.179,-0.024,-0.512,-0.395,-1.355,-0.148
'YBL108W',0.1,0.244,0.328,0.442,1.241,0.993,2.839
'YBR009C',0.111,0.096,0.117,0.067,0.591,-0.228,-0.135
'YBR011C',0.437,0.325,-0.304,-0.478,-0.122,-0.079,-0.105
'YBR012W-A',0.26,0.481,0.236,0.151,0.139,-0.891,-0.163
'YBR013C',-0.217,-0.222,-0.111,-0.122,0.073,-0.077,-0.049
'YBR015C',0.323,0.464,0.504,-0.012,0.044,-0.022,-0.019
'YBR017C',0.349,0.119,0.036,-0.072,0.152,-0.759,-0.632
'YBR031W',0.256,0.507,0.632,0.504,0.339,-0.741,-1.264
'YBR033W',0.193,0.157,0.196,-0.011,0.389,0.214,0.687
'YBR035C',0.127,-0.008,0.534,0.412,0.969,1.339,1.052
'YBR037C',-0.111,-0.202,0.483,0.236,0.698,0.957,1.007
'YBR039W',0.18,-0.059,0.377,0.232,0.737,1.588,2.217
'YBR041W',0.288,0.239,0.208,0.507,0.601,0.146,0.504
'YBR055C',0.083,-0.048,0.062,0.144,0.558,-0.103,-0.109
'YBR057C',-0.443,0.132,0.327,-0.163,0.016,0.839,0.678
'YBR059C',-0.042,-0.101,0.076,0.167,0.018,0.824,0.842
'YBR061C',0,-0.273,0.285,-0.349,-0.313,0.403,0.091
'YBR063C',-0.336,-0.842,0.377,-0.267,-1.955,0.638,0.791
'YBR065C',-0.36,-0.343,0.503,-0.011,-0.066,0.787,0.739
'YBR079C',0.325,0.104,-0.046,-0.39,-0.46,-1.064,-1.367
'YBR081C',0.109,0.077,0.153,0.129,0.29,-0.29,-0.135
'YBR083W',-0.126,-0.079,0.313,-0.181,0.296,1.27,1.208
'YBR084W',0.347,0.477,0.314,-0.117,-0.129,-0.868,-1.326
'YBR086C',0.516,0.402,0.56,0.46,0.381,0.109,0.384
'YBR088C',0.49,0.144,-0.143,-0.383,-0.068,-0.713,-1.101
'YBR101C',0.158,0.119,0.098,0.201,0.398,1.705,1.965
'YBR103W',-0.371,-0.29,0.448,0.169,-0.044,0.611,1.27
'YBR105C',0.069,0.565,0.244,-0.407,0.037,1.117,0.715
'YBR107C',-0.121,-0.236,0.135,-0.225,-0.252,0.32,0.288
'YBR109C',0.327,-0.01,-0.002,0.112,0.173,0.457,0.314
'YBR111C',0.132,0.159,0.168,0.676,1.146,1.564,1.058
'YBR125C',0.031,0.065,0.068,-0.411,-0.818,0.079,0.426
'YBR127C',0.47,0.54,0.355,0.472,0.373,-0.117,-0.25
'YBR129C',-0.116,-0.114,0.492,0.389,0.593,0.817,0.953
'YBR131W',-0.143,-0.14,0.258,-0.169,0.204,0.032,0.132
'YBR133C',0.329,0.386,0.217,-0.276,-0.21,-1.154,-0.063
'YBR135W',0.115,-0.092,-0.387,-0.426,-0.248,-0.547,-0.136
'YBR149W',0.092,0.309,0.089,0.58,0.979,1.976,1.83
'YBR151W',0.107,0.213,-0.141,0.171,0.634,1.312,0.866
'YBR153W',0.097,0.179,-0.019,-0.182,0.025,-0.231,0.2
'YBR155W',0.272,-0.083,-0.237,-0.872,-0.917,-2.425,-0.647
'YBR157C',-0.16,-0.018,0.296,0.278,0.815,1.368,1.06
'YBR159W',0.122,0.165,0.423,-0.005,0.312,-0.066,-0.124
'YBR172C',0.186,0.157,0.005,-0.3,-0.066,-0.285,-0.42
'YBR174C',-0.115,0.015,0.228,-0.074,0.221,-0.253,0.06
'YBR176W',-0.183,-0.258,0.277,0.147,0.15,0.974,0.478
'YBR178W',-0.098,0.034,0.019,0.116,-0.036,0.496,0.699
'YBR180W',-0.888,-0.528,0.281,0.133,0.342,0.998,0.809
'YBR182C',-0.496,-0.43,-0.041,-0.553,-0.423,0.479,0.209
'YBR196C',0.427,0.787,1.039,0.668,0.715,-0.064,-0.092
'YBR198C',0.331,0.275,-0.001,-0.061,0.045,0.205,0.089
'YBR200W',0.162,0.199,0.008,0.039,0.314,0.674,0.417
'YBR202W',0.234,0.023,-0.588,-0.632,-0.661,-0.695,-0.938
'YBR204C',0.019,-0.022,0.1,0.783,1.007,1.556,1.516
'YBR206W',0.206,0.199,0.309,0.205,0.439,0.066,0.094
'YBR220C',0.356,0.513,0.518,0.227,0.205,-0.473,-0.315
'YBR222C',0.277,0.346,0.383,0.286,0.611,1.062,1.898
'YBR224W',-0.007,0.024,-0.121,-0.027,0.017,-0.344,-0.03
'YBR226C',0.013,0.059,-0.234,-0.004,0.037,0.254,0.629
'YBR228W',0.094,-0.184,0.032,0.087,-0.115,0.366,0.264
'YBR230C',-0.137,-0.174,0.269,0.478,0.939,1.039,1.984
'YBR244W',0.078,0.093,0.375,0.179,-0.033,-0.287,-0.55
'YBR246W',0.176,0.2,-0.087,-0.253,-0.406,-0.28,-0.642
'YBR248C',0.267,0.212,0.336,0.208,0.284,-0.224,-1.282
'YBR250W',-0.033,-0.256,-0.02,-0.08,-0.069,0.429,0.389
'YBR252W',0.202,0.275,0.234,0.19,0.24,-0.518,-0.835
